plot_code,sub_plot,tree_tag,year,month,day,pom_height,dbh_first_year_cm,dendrometer_reading_mm,comments,dendrometer_pom,dbh_first_mm,totaldbh,status_code_aintact_bmoved_cbroken,mortality_aalive_ddead
ESP-01,1,7,2009,8,19,,10.9,0,,1.4,109,109,,
ESP-01,1,8,2009,8,19,,14,-1.7,,1.4,140,138.3,,
ESP-01,1,10,2009,8,19,,11.7,0,,diferente,117,117,,
ESP-01,1,12,2009,8,19,,13.9,4,,1.4,139,143,,
ESP-01,1,20,2009,8,19,,30.5,4.9,,1.4,305,309.9,,
ESP-01,1,21,2009,8,19,,10.3,0,,1.4,103,103,,
ESP-01,1,26,2009,8,19,,20,0,,diferente,200,200,,
ESP-01,1,27,2009,8,19,,21.3,0,,1.4,213,213,,
ESP-01,1,28,2009,8,19,,25.5,0,,diferente,255,255,,
ESP-01,2,38,2009,8,19,,15.6,0,,1.4,156,156,,
ESP-01,2,40,2009,8,19,,36.7,2.5,,1.4,367,369.5,,
ESP-01,2,41,2009,8,19,,12,0,,1.4,120,120,,
ESP-01,2,42,2009,8,19,,12.9,0,,1.4,129,129,,
ESP-01,2,43,2009,8,19,,16.1,-0.5,,1.4,161,160.5,,
ESP-01,2,44,2009,8,19,,17.9,0,,,179,179,,
ESP-01,2,46,2009,8,19,,15.9,2.8,,diferente,159,161.8,,
ESP-01,2,47,2009,8,19,,13.6,0,,1.4,136,136,,
ESP-01,3,56,2009,8,19,,20.7,1,,1.4,207,208,,
ESP-01,3,57,2009,8,19,,12,2,,1.4,120,122,,
ESP-01,3,59,2009,8,19,,25.8,0,,1.4,258,258,,
ESP-01,3,63,2009,8,19,,23.3,-1,,diferente,233,232,,
ESP-01,3,63.1,2009,8,19,,33.3,-1.5,,,333,331.5,,
ESP-01,3,64,2009,8,19,,13.9,0,,1.4,139,139,,
ESP-01,3,67,2009,8,19,,14.9,0,,1.4,149,149,,
ESP-01,3,68,2009,8,19,,13.9,0,,,139,139,,
ESP-01,4,71,2009,8,19,,15.1,0,,1.4,151,151,,
ESP-01,4,72,2009,8,19,,23.9,0,,diferente,239,239,,
ESP-01,4,73,2009,8,19,,22.1,5,,1.4,221,226,,
ESP-01,4,74,2009,8,19,,13.2,0,,1.4,132,132,,
ESP-01,4,75,2009,8,19,,11.3,0,,1.4,113,113,,
ESP-01,4,77,2009,8,19,,43.3,0,,1.4,433,433,,
ESP-01,4,86,2009,8,19,,13.9,0,,,139,139,,
ESP-01,4,87,2009,8,19,,24.7,4.1,,1.4,247,251.1,,
ESP-01,5,89,2009,8,19,,14.4,0,,1.4,144,144,,
ESP-01,5,90,2009,8,19,,22.3,1.7,,1.4,223,224.7,,
ESP-01,5,91,2009,8,19,,19.5,0,,1.4,195,195,,
ESP-01,5,92,2009,8,19,,22.6,0,,1.4,226,226,,
ESP-01,5,93,2009,8,19,,21.9,0,,diferente,219,219,,
ESP-01,5,97,2009,8,19,,38.1,1,,1.4,381,382,,
ESP-01,5,103,2009,8,19,,18.9,1.2,,1.4,189,190.2,,
ESP-01,5,104,2009,8,19,,22.5,0,,diferente,225,225,,
ESP-01,6,106,2009,8,19,,16.7,0,,1.4,167,167,,
ESP-01,6,107,2009,8,19,,15.6,0,,1.4,156,156,,
ESP-01,6,110,2009,8,19,,12,0,,1.4,120,120,,
ESP-01,6,116,2009,8,19,,15.2,0,,diferente,152,152,,
ESP-01,6,120,2009,8,19,,22.4,0,,1.4,224,224,,
ESP-01,6,127,2009,8,19,,11.9,0,,1.4,119,119,,
ESP-01,6,128,2009,8,19,,19.7,1.5,,1.4,197,198.5,,
ESP-01,6,129,2009,8,19,,21.1,1.7,,1.4,211,212.7,,
ESP-01,6,131,2009,8,19,,21.7,0,,diferente,217,217,,
ESP-01,7,137,2009,8,19,,10.4,0,,1.4,104,104,,
ESP-01,7,138,2009,8,19,,19.5,0,,1.4,195,195,,
ESP-01,7,139,2009,8,19,,13.7,0,,,137,137,,
ESP-01,7,140,2009,8,19,,17.6,0,,1.4,176,176,,
ESP-01,7,141,2009,8,19,,19.5,4.3,,diferente,195,199.3,,
ESP-01,7,143,2009,8,19,,13.8,0,,diferente,138,138,,
ESP-01,7,147,2009,8,19,,23.6,1.8,,1.4,236,237.8,,
ESP-01,7,148,2009,8,19,,11.1,0,,,111,111,,
ESP-01,7,149,2009,8,19,,13.4,0,,,134,134,,
ESP-01,8,166,2009,8,19,,17.2,4.2,,1.4,172,176.2,,
ESP-01,8,170,2009,8,19,,18.7,0,,,187,187,,
ESP-01,8,183,2009,8,19,,15.4,0,,1.4,154,154,,
ESP-01,8,184,2009,8,19,,13,0,,1.4,130,130,,
ESP-01,8,186,2009,8,19,,17.4,5,,1.4,174,179,,
ESP-01,8,187,2009,8,19,,19,0.5,,1.4,190,190.5,,
ESP-01,8,189,2009,8,19,,14.4,1.8,,1.4,144,145.8,,
ESP-01,8,193,2009,8,19,,13,0,,1.4,130,130,,
ESP-01,9,203,2009,8,19,,11.4,0,,1.4,114,114,,
ESP-01,9,204,2009,8,19,,14.1,0,,1.4,141,141,,
ESP-01,9,205,2009,8,19,,18.1,0,,,181,181,,
ESP-01,9,206,2009,8,19,,10.8,0,,1.4,108,108,,
ESP-01,9,224,2009,8,19,,15.2,1.6,,1.4,152,153.6,,
ESP-01,9,225,2009,8,19,,14.5,0,,1.4,145,145,,
ESP-01,9,226,2009,8,19,,23.1,0,,,231,231,,
ESP-01,9,227,2009,8,19,,17.3,0,,1.4,173,173,,
ESP-01,10,238,2009,8,19,,42.1,2.6,,1.4,421,423.6,,
ESP-01,10,240,2009,8,19,,23.2,1.6,,1.4,232,233.6,,
ESP-01,10,241,2009,8,19,,11.4,0,,1.4,114,114,,
ESP-01,10,242,2009,8,19,,10.6,0,,1.4,106,106,,
ESP-01,10,243,2009,8,19,,14.9,-0.5,,1.4,149,148.5,,
ESP-01,10,245,2009,8,19,,16.3,0,,1.4,163,163,,
ESP-01,10,249,2009,8,19,,18.3,0,,1.4,183,183,,
ESP-01,10,253,2009,8,19,,15.9,0,,1.4,159,159,,
ESP-01,11,267,2009,8,19,,16.3,-1.4,,1.4,163,161.6,,
ESP-01,11,270,2009,8,19,,11.1,0,,1.4,111,111,,
ESP-01,11,271,2009,8,19,,15.5,0,,diferente,155,155,,
ESP-01,11,272,2009,8,19,,15.8,2.9,,1.4,158,160.9,,
ESP-01,11,273,2009,8,19,,14,0,,diferente,140,140,,
ESP-01,11,278,2009,8,19,,17,2.6,,1.4,170,172.6,,
ESP-01,11,281,2009,8,19,,25.1,1,,1.4,251,252,,
ESP-01,11,282,2009,8,19,,19.8,0,,1.4,198,198,,
ESP-01,11,284,2009,8,19,,20.8,1.6,,diferente,208,209.6,,
ESP-01,12,300,2009,8,19,,16.4,0,,1.4,164,164,,
ESP-01,12,302,2009,8,19,,21.9,0,,diferente,219,219,,
ESP-01,12,303,2009,8,19,,14.9,0,,1.4,149,149,,
ESP-01,12,304,2009,8,19,,17,0,,1.4,170,170,,
ESP-01,12,305,2009,8,19,,12.8,4.4,,1.4,128,132.4,,
ESP-01,12,306,2009,8,19,,15.2,0,,diferente,152,152,,
ESP-01,12,310,2009,8,19,,10.6,-0.5,,1.4,106,105.5,,
ESP-01,12,311,2009,8,19,,18,1.6,,1.4,180,181.6,,
ESP-01,13,329,2009,8,19,,17.7,1.6,,1.4,177,178.6,,
ESP-01,13,330,2009,8,19,,10.6,0,,,106,106,,
ESP-01,13,331,2009,8,19,,20.2,3.5,,1.4,202,205.5,,
ESP-01,13,340,2009,8,19,,11.3,0,,1.4,113,113,,
ESP-01,13,341,2009,8,19,,12.9,0,,1.4,129,129,,
ESP-01,13,342,2009,8,19,,16.1,3.5,,1.4,161,164.5,,
ESP-01,13,354,2009,8,19,,10.3,2,,1.4,103,105,,
ESP-01,13,355,2009,8,19,,10.6,0,,1.4,106,106,,
ESP-01,14,357,2009,8,19,,12,0,,diferente,120,120,,
ESP-01,14,358,2009,8,19,,15.3,0,,1.4,153,153,,
ESP-01,14,359,2009,8,19,,14,0,,1.4,140,140,,
ESP-01,14,365,2009,8,19,,10.2,3.1,,diferente,102,105.1,,
ESP-01,14,366,2009,8,19,,17.8,0,,diferente,178,178,,
ESP-01,14,367,2009,8,19,,16.3,0,Arbol muerto,,163,163,,
ESP-01,14,370,2009,8,19,,11.3,0,,1.4,113,113,,
ESP-01,14,371,2009,8,19,,22.2,-0.6,,1.4,222,221.4,,
ESP-01,15,380,2009,8,19,,15.5,0,,1.4,155,155,,
ESP-01,15,381,2009,8,19,,20,0,,1.4,200,200,,
ESP-01,15,382,2009,8,19,,14.3,0,,diferente,143,143,,
ESP-01,15,383,2009,8,19,,12.9,0,,1.4,129,129,,
ESP-01,15,384,2009,8,19,,24.2,1,,diferente,242,243,,
ESP-01,15,390,2009,8,19,,14.3,1,,1.4,143,144,,
ESP-01,15,392,2009,8,19,,12,0,,1.4,120,120,,
ESP-01,16,404,2009,8,19,,19.5,-1,,1.4,195,194,,
ESP-01,16,407,2009,8,19,,13.9,0.5,,1.4,139,139.5,,
ESP-01,16,415,2009,8,19,,16.6,0,,diferente,166,166,,
ESP-01,16,417,2009,8,19,,14.2,1.4,,diferente,142,143.4,,
ESP-01,16,418,2009,8,19,,18,0,,1.4,180,180,,
ESP-01,16,419,2009,8,19,,15.2,-2,,diferente,152,150,,
ESP-01,16,425,2009,8,19,,22.9,1,,1.4,229,230,,
ESP-01,16,426,2009,8,19,,17.3,0,,diferente,173,173,,
ESP-01,16,428,2009,8,19,,14.5,0,,1.4,145,145,,
ESP-01,17,435,2009,8,19,,17.8,0,,diferente,178,178,,
ESP-01,17,436,2009,8,19,,16.2,1,,1.4,162,163,,
ESP-01,17,440,2009,8,19,,18.8,0,,1.4,188,188,,
ESP-01,17,442,2009,8,19,,10.4,0,,1.4,104,104,,
ESP-01,17,443,2009,8,19,,15.9,1,,1.4,159,160,,
ESP-01,17,444,2009,8,19,,23.9,0,,1.4,239,239,,
ESP-01,17,445,2009,8,19,,14.4,0,,1.4,144,144,,
ESP-01,17,446,2009,8,19,,14.6,0,,1.4,146,146,,
ESP-01,18,473,2009,8,19,,13.1,0,,diferente,131,131,,
ESP-01,18,475,2009,8,19,,16.2,0,,1.4,162,162,,
ESP-01,18,476,2009,8,19,,17.1,-1,,diferente,171,170,,
ESP-01,18,482,2009,8,19,,24.3,2.3,,1.4,243,245.3,,
ESP-01,18,483,2009,8,19,,23.4,2.6,,1.4,234,236.6,,
ESP-01,18,486,2009,8,19,,22.3,-0.5,,diferente,223,222.5,,
ESP-01,18,487,2009,8,19,,30,0,,1.4,300,300,,
ESP-01,18,491,2009,8,19,,22.4,5,,1.4,224,229,,
ESP-01,19,498,2009,8,19,,19.4,0,,1.4,194,194,,
ESP-01,19,507,2009,8,19,,22.9,0,,1.4,229,229,,
ESP-01,19,509,2009,8,19,,29.3,0,,1.4,293,293,,
ESP-01,19,510,2009,8,19,,16.9,0,,1.4,169,169,,
ESP-01,19,511,2009,8,19,,18.6,-0.5,,,186,185.5,,
ESP-01,19,512,2009,8,19,,16.4,0,,1.4,164,164,,
ESP-01,19,514,2009,8,19,,12,1.8,,diferente,120,121.8,,
ESP-01,19,515,2009,8,19,,19.6,0,,1.4,196,196,,
ESP-01,19,522,2009,8,19,,29.4,0,,1.4,294,294,,
ESP-01,20,528,2009,8,19,,13,-1.8,,1.4,130,128.2,,
ESP-01,20,530,2009,8,19,,17.2,0,,diferente,172,172,,
ESP-01,20,535,2009,8,19,,19.7,1,,1.4,197,198,,
ESP-01,20,536,2009,8,19,,11.5,0,,1.4,115,115,,
ESP-01,20,539,2009,8,19,,15.7,0,,1.4,157,157,,
ESP-01,20,540,2009,8,19,,12.8,0,,diferente,128,128,,
ESP-01,20,541,2009,8,19,,12.6,0,,1.4,126,126,,
ESP-01,20,542,2009,8,19,,11.1,0,,diferente,111,111,,
ESP-01,20,543,2009,8,19,,10.6,-2,,1.4,106,104,,
ESP-01,21,548,2009,8,19,,15.9,-1.5,,diferente,159,157.5,,
ESP-01,21,549,2009,8,19,,28.8,2.9,,1.4,288,290.9,,
ESP-01,21,550,2009,8,19,,16.4,1.3,,1.4,164,165.3,,
ESP-01,21,554,2009,8,19,,11.8,0,,1.4,118,118,,
ESP-01,21,555,2009,8,19,,10.3,0,Arbol muerto,,103,103,,
ESP-01,21,562,2009,8,19,,19.7,0,,1.4,197,197,,
ESP-01,21,564,2009,8,19,,21.2,0,,1.4,212,212,,
ESP-01,21,565,2009,8,19,,14.9,-1.5,,diferente,149,147.5,,
ESP-01,21,574,2009,8,19,,44.2,-1.5,,1.4,442,440.5,,
ESP-01,22,588,2009,8,19,,18,0,,1.4,180,180,,
ESP-01,22,594,2009,8,19,,33.8,-5.1,,1.4,338,332.9,,
ESP-01,22,596,2009,8,19,,10.3,,No existe dendrometro,,103,103,,
ESP-01,22,603,2009,8,19,,17.7,0,,diferente,177,177,,
ESP-01,22,608,2009,8,19,,11.2,0,,1.4,112,112,,
ESP-01,22,609,2009,8,19,,13.3,0,,1.4,133,133,,
ESP-01,22,623,2009,8,19,,14.9,0,,1.4,149,149,,
ESP-01,22,625,2009,8,19,,11.4,-0.5,,diferente,114,113.5,,
ESP-01,23,633,2009,8,19,,12.3,0,,1.4,123,123,,
ESP-01,23,634,2009,8,19,,21.4,0,,1.4,214,214,,
ESP-01,23,638,2009,8,19,,17.4,5.7,,1.4,174,179.7,,
ESP-01,23,647,2009,8,19,,24.1,1.5,,1.4,241,242.5,,
ESP-01,23,648,2009,8,19,,11.8,0,,1.4,118,118,,
ESP-01,23,657,2009,8,19,,34.7,0,,1.4,347,347,,
ESP-01,23,659,2009,8,19,,13.9,0,,diferente,139,139,,
ESP-01,23,660,2009,8,19,,12.5,0,,diferente,125,125,,
ESP-01,24,663,2009,8,19,,15.2,0,,diferente,152,152,,
ESP-01,24,672,2009,8,19,,17.3,-1.5,,diferente,173,171.5,,
ESP-01,24,678,2009,8,19,,12.4,0,,1.4,124,124,,
ESP-01,24,679,2009,8,19,,17.5,0,,1.4,175,175,,
ESP-01,24,680,2009,8,19,,17.2,-1.6,,1.4,172,170.4,,
ESP-01,24,681,2009,8,19,,11.9,2.9,,1.4,119,121.9,,
ESP-01,24,682,2009,8,19,,28.7,0,,1.4,287,287,,
ESP-01,24,685,2009,8,19,,29,0,,1.4,290,290,,
ESP-01,25,689,2009,8,19,,15.4,0,,1.4,154,154,,
ESP-01,25,693,2009,8,19,,23.2,0,,diferente,232,232,,
ESP-01,25,694,2009,8,19,,13.9,0,,1.4,139,139,,
ESP-01,25,696,2009,8,19,,14.6,2.96,,1.4,146,148.96,,
ESP-01,25,703,2009,8,19,,17.9,0,,1.4,179,179,,
ESP-01,25,707,2009,8,19,,10.1,0,,1.4,101,101,,
ESP-01,25,708,2009,8,19,,20.3,0,,1.4,203,203,,
ESP-01,1,7,2009,11,25,,10.9,0,,,109,109,,
ESP-01,1,8,2009,11,25,,14,-1.9,,,140,138.1,,
ESP-01,1,10,2009,11,25,,11.7,2.6,,,117,119.6,,
ESP-01,1,12,2009,11,25,,13.9,5.3,,,139,144.3,,
ESP-01,1,20,2009,11,25,,30.5,10,,,305,315,,
ESP-01,1,21,2009,11,25,,10.3,0,,,103,103,,
ESP-01,1,26,2009,11,25,,20,0,,,200,200,,
ESP-01,1,27,2009,11,25,,21.3,2.3,,,213,215.3,,
ESP-01,1,28,2009,11,25,,25.5,0,,,255,255,,
ESP-01,2,38,2009,11,25,,15.6,3.8,,,156,159.8,,
ESP-01,2,40,2009,11,25,,36.7,4.4,,,367,371.4,,
ESP-01,2,41,2009,11,25,,12,0,,,120,120,,
ESP-01,2,42,2009,11,25,,12.9,0,,,129,129,,
ESP-01,2,43,2009,11,25,,16.1,0.9,,,161,161.9,,
ESP-01,2,44,2009,11,25,,17.9,0,,,179,179,,
ESP-01,2,46,2009,11,25,,15.9,2.6,,,159,161.6,,
ESP-01,2,47,2009,11,25,,13.6,0,,,136,136,,
ESP-01,3,56,2009,11,25,,20.7,1.9,,,207,208.9,,
ESP-01,3,57,2009,11,25,,12,3.9,,,120,123.9,,
ESP-01,3,59,2009,11,25,,25.8,0,,,258,258,,
ESP-01,3,63,2009,11,25,,23.3,0,,,233,233,,
ESP-01,3,63.1,2009,11,25,,33.3,-2.5,,,333,330.5,,
ESP-01,3,64,2009,11,25,,13.9,0,,,139,139,,
ESP-01,3,67,2009,11,25,,14.9,0,,,149,149,,
ESP-01,3,68,2009,11,25,,13.9,0,,,139,139,,
ESP-01,4,71,2009,11,25,,15.1,0,,,151,151,,
ESP-01,4,72,2009,11,25,,23.9,1.6,,,239,240.6,,
ESP-01,4,73,2009,11,25,,22.1,10.3,,,221,231.3,,
ESP-01,4,74,2009,11,25,,13.2,0,,,132,132,,
ESP-01,4,75,2009,11,25,,11.3,0,,,113,113,,
ESP-01,4,77,2009,11,25,,43.3,4.5,,,433,437.5,,
ESP-01,4,86,2009,11,25,,13.9,0,,,139,139,,
ESP-01,4,87,2009,11,25,,24.7,6.5,,,247,253.5,,
ESP-01,5,89,2009,11,25,,14.4,1.3,,,144,145.3,,
ESP-01,5,90,2009,11,25,,22.3,2.9,,,223,225.9,,
ESP-01,5,91,2009,11,25,,19.5,0,,,195,195,,
ESP-01,5,92,2009,11,25,,22.6,0,,,226,226,,
ESP-01,5,93,2009,11,25,,21.9,2.4,,,219,221.4,,
ESP-01,5,97,2009,11,25,,38.1,2.4,,,381,383.4,,
ESP-01,5,103,2009,11,25,,18.9,1.2,,,189,190.2,,
ESP-01,5,104,2009,11,25,,22.5,1.4,,,225,226.4,,
ESP-01,6,106,2009,11,25,,16.7,0,,,167,167,,
ESP-01,6,107,2009,11,25,,15.6,0,,,156,156,,
ESP-01,6,110,2009,11,25,,12,2.8,,,120,122.8,,
ESP-01,6,116,2009,11,25,,15.2,0,,,152,152,,
ESP-01,6,120,2009,11,25,,22.4,2.2,,,224,226.2,,
ESP-01,6,127,2009,11,25,,11.9,0,,,119,119,,
ESP-01,6,128,2009,11,25,,19.7,2,,,197,199,,
ESP-01,6,129,2009,11,25,,21.1,2.8,,,211,213.8,,
ESP-01,6,131,2009,11,25,,21.7,0,,,217,217,,
ESP-01,7,137,2009,11,25,,10.4,0,,,104,104,,
ESP-01,7,138,2009,11,25,,19.5,1.3,,,195,196.3,,
ESP-01,7,139,2009,11,25,,13.7,0,,,137,137,,
ESP-01,7,140,2009,11,25,,17.6,0,,,176,176,,
ESP-01,7,141,2009,11,25,,19.5,9.2,,,195,204.2,,
ESP-01,7,143,2009,11,25,,13.8,0,,,138,138,,
ESP-01,7,147,2009,11,25,,23.6,2.5,,,236,238.5,,
ESP-01,7,148,2009,11,25,,11.1,0,,,111,111,,
ESP-01,7,149,2009,11,25,,13.4,-2.4,,,134,131.6,,
ESP-01,8,166,2009,11,25,,17.2,5.7,,,172,177.7,,
ESP-01,8,170,2009,11,25,,18.7,0,,,187,187,,
ESP-01,8,183,2009,11,25,,15.4,1.4,,,154,155.4,,
ESP-01,8,184,2009,11,25,,13,0,,,130,130,,
ESP-01,8,186,2009,11,25,,17.4,9,,,174,183,,
ESP-01,8,187,2009,11,25,,19,3.5,,,190,193.5,,
ESP-01,8,189,2009,11,25,,14.4,4.1,,,144,148.1,,
ESP-01,8,193,2009,11,25,,13,0,,,130,130,,
ESP-01,9,203,2009,11,25,,11.4,0,,,114,114,,
ESP-01,9,204,2009,11,25,,14.1,2.2,,,141,143.2,,
ESP-01,9,205,2009,11,25,,18.1,0,,,181,181,,
ESP-01,9,206,2009,11,25,,10.8,0,,,108,108,,
ESP-01,9,224,2009,11,25,,15.2,4,,,152,156,,
ESP-01,9,225,2009,11,25,,14.5,0,,,145,145,,
ESP-01,9,226,2009,11,25,,23.1,0,,,231,231,,
ESP-01,9,227,2009,11,25,,17.3,0,,,173,173,,
ESP-01,10,238,2009,11,25,,42.1,5.8,,,421,426.8,,
ESP-01,10,240,2009,11,25,,23.2,3.4,,,232,235.4,,
ESP-01,10,241,2009,11,25,,11.4,1.2,,,114,115.2,,
ESP-01,10,242,2009,11,25,,10.6,1.7,,,106,107.7,,
ESP-01,10,243,2009,11,25,,14.9,0,,,149,149,,
ESP-01,10,245,2009,11,25,,16.3,1.7,,,163,164.7,,
ESP-01,10,249,2009,11,25,,18.3,3.5,,,183,186.5,,
ESP-01,10,253,2009,11,25,,15.9,0,,,159,159,,
ESP-01,11,267,2009,11,25,,16.3,0,,,163,163,,
ESP-01,11,270,2009,11,25,,11.1,0,,,111,111,,
ESP-01,11,271,2009,11,25,,15.5,0,,,155,155,,
ESP-01,11,272,2009,11,25,,15.8,6.1,,,158,164.1,,
ESP-01,11,273,2009,11,25,,14,0,,,140,140,,
ESP-01,11,278,2009,11,25,,17,5.1,,,170,175.1,,
ESP-01,11,281,2009,11,25,,25.1,3.5,,,251,254.5,,
ESP-01,11,282,2009,11,25,,19.8,0,,,198,198,,
ESP-01,11,284,2009,11,25,,20.8,3.9,,,208,211.9,,
ESP-01,12,300,2009,11,25,,16.4,0,,,164,164,,
ESP-01,12,302,2009,11,25,,21.9,0,,,219,219,,
ESP-01,12,303,2009,11,25,,14.9,0,,,149,149,,
ESP-01,12,304,2009,11,25,,17,0.9,,,170,170.9,,
ESP-01,12,305,2009,11,25,,12.8,7.5,,,128,135.5,,
ESP-01,12,306,2009,11,25,,15.2,2.7,,,152,154.7,,
ESP-01,12,310,2009,11,25,,10.6,0,,,106,106,,
ESP-01,12,311,2009,11,25,,18,4.6,,,180,184.6,,
ESP-01,13,329,2009,11,25,,17.7,3,,,177,180,,
ESP-01,13,330,2009,11,25,,10.6,0,,,106,106,,
ESP-01,13,331,2009,11,25,,20.2,6.6,,,202,208.6,,
ESP-01,13,340,2009,11,25,,11.3,0,,,113,113,,
ESP-01,13,341,2009,11,25,,12.9,0,,,129,129,,
ESP-01,13,342,2009,11,25,,16.1,6.8,,,161,167.8,,
ESP-01,13,354,2009,11,25,,10.3,3.8,,,103,106.8,,
ESP-01,13,355,2009,11,25,,10.6,1.6,,,106,107.6,,
ESP-01,14,357,2009,11,25,,12,0,,,120,120,,
ESP-01,14,358,2009,11,25,,15.3,0,,,153,153,,
ESP-01,14,359,2009,11,25,,14,0,,,140,140,,
ESP-01,14,365,2009,11,25,,10.2,4.9,,,102,106.9,,
ESP-01,14,366,2009,11,25,,17.8,2.2,,,178,180.2,,
ESP-01,14,367,2009,11,25,,16.3,0,,,163,163,,
ESP-01,14,370,2009,11,25,,11.3,2.5,,,113,115.5,,
ESP-01,14,371,2009,11,25,,22.2,0,,,222,222,,
ESP-01,15,380,2009,11,25,,15.5,2.5,,,155,157.5,,
ESP-01,15,381,2009,11,25,,20,0,,,200,200,,
ESP-01,15,382,2009,11,25,,14.3,0,,,143,143,,
ESP-01,15,383,2009,11,25,,12.9,0,,,129,129,,
ESP-01,15,384,2009,11,25,,24.2,1.2,,,242,243.2,,
ESP-01,15,390,2009,11,25,,14.3,1.5,,,143,144.5,,
ESP-01,15,392,2009,11,25,,12,0,,,120,120,,
ESP-01,16,404,2009,11,25,,19.5,0,,,195,195,,
ESP-01,16,407,2009,11,25,,13.9,2.2,,,139,141.2,,
ESP-01,16,415,2009,11,25,,16.6,0,,,166,166,,
ESP-01,16,417,2009,11,25,,14.2,4.7,,,142,146.7,,
ESP-01,16,418,2009,11,25,,18,2.4,,,180,182.4,,
ESP-01,16,419,2009,11,25,,15.2,-1.5,,,152,150.5,,
ESP-01,16,425,2009,11,25,,22.9,2.6,,,229,231.6,,
ESP-01,16,426,2009,11,25,,17.3,0,,,173,173,,
ESP-01,16,428,2009,11,25,,14.5,0,,,145,145,,
ESP-01,17,435,2009,11,25,,17.8,0,,,178,178,,
ESP-01,17,436,2009,11,25,,16.2,2.3,,,162,164.3,,
ESP-01,17,440,2009,11,25,,18.8,1.3,,,188,189.3,,
ESP-01,17,442,2009,11,25,,10.4,0,,,104,104,,
ESP-01,17,443,2009,11,25,,15.9,2.5,,,159,161.5,,
ESP-01,17,444,2009,11,25,,23.9,2.5,,,239,241.5,,
ESP-01,17,445,2009,11,25,,14.4,2.7,,,144,146.7,,
ESP-01,17,446,2009,11,25,,14.6,0,,,146,146,,
ESP-01,18,473,2009,11,25,,13.1,0,,,131,131,,
ESP-01,18,475,2009,11,25,,16.2,2.3,,,162,164.3,,
ESP-01,18,476,2009,11,25,,17.1,0,,,171,171,,
ESP-01,18,482,2009,11,25,,24.3,4,,,243,247,,
ESP-01,18,483,2009,11,25,,23.4,5.7,,,234,239.7,,
ESP-01,18,486,2009,11,25,,22.3,-1.1,,,223,221.9,,
ESP-01,18,487,2009,11,25,,30,0,,,300,300,,
ESP-01,18,491,2009,11,25,,22.4,9,,,224,233,,
ESP-01,19,498,2009,11,25,,19.4,0,,,194,194,,
ESP-01,19,507,2009,11,25,,22.9,2.2,,,229,231.2,,
ESP-01,19,509,2009,11,25,,29.3,0,,,293,293,,
ESP-01,19,510,2009,11,25,,16.9,0,,,169,169,,
ESP-01,19,511,2009,11,25,,18.6,-1.4,,,186,184.6,,
ESP-01,19,512,2009,11,25,,16.4,0,,,164,164,,
ESP-01,19,514,2009,11,25,,12,3.5,,,120,123.5,,
ESP-01,19,515,2009,11,25,,19.6,1.8,,,196,197.8,,
ESP-01,19,522,2009,11,25,,29.4,3.7,,,294,297.7,,
ESP-01,20,528,2009,11,25,,13,0,,,130,130,,
ESP-01,20,530,2009,11,25,,17.2,-1.2,,,172,170.8,,
ESP-01,20,535,2009,11,25,,19.7,-1,,,197,196,,
ESP-01,20,536,2009,11,25,,11.5,2.6,,,115,117.6,,
ESP-01,20,539,2009,11,25,,15.7,1.1,,,157,158.1,,
ESP-01,20,540,2009,11,25,,12.8,0,,,128,128,,
ESP-01,20,541,2009,11,25,,12.6,0,,,126,126,,
ESP-01,20,542,2009,11,25,,11.1,0,,,111,111,,
ESP-01,20,543,2009,11,25,,10.6,0,,,106,106,,
ESP-01,21,548,2009,11,25,,15.9,-1.5,,,159,157.5,,
ESP-01,21,549,2009,11,25,,28.8,5.3,,,288,293.3,,
ESP-01,21,550,2009,11,25,,16.4,1.5,,,164,165.5,,
ESP-01,21,554,2009,11,25,,11.8,0,,,118,118,,
ESP-01,21,555,2009,11,25,,10.3,0,,,103,103,,
ESP-01,21,562,2009,11,25,,19.7,0,,,197,197,,
ESP-01,21,564,2009,11,25,,21.2,2.4,,,212,214.4,,
ESP-01,21,565,2009,11,25,,14.9,0,,,149,149,,
ESP-01,21,574,2009,11,25,,44.2,0,,,442,442,,
ESP-01,22,588,2009,11,25,,18,0,,,180,180,,
ESP-01,22,594,2009,11,25,,33.8,-3.1,,,338,334.9,,
ESP-01,22,596,2009,11,25,,10.3,0,,,103,103,,
ESP-01,22,603,2009,11,25,,17.7,0,,,177,177,,
ESP-01,22,608,2009,11,25,,11.2,0,,,112,112,,
ESP-01,22,609,2009,11,25,,13.3,0,,,133,133,,
ESP-01,22,623,2009,11,25,,14.9,3,,,149,152,,
ESP-01,22,625,2009,11,25,,11.4,0,,,114,114,,
ESP-01,23,633,2009,11,25,,12.3,0,,,123,123,,
ESP-01,23,634,2009,11,25,,21.4,0,,,214,214,,
ESP-01,23,638,2009,11,25,,17.4,14.5,,,174,188.5,,
ESP-01,23,647,2009,11,25,,24.1,4.8,,,241,245.8,,
ESP-01,23,648,2009,11,25,,11.8,0,,,118,118,,
ESP-01,23,657,2009,11,25,,34.7,0.7,,,347,347.7,,
ESP-01,23,659,2009,11,25,,13.9,0,,,139,139,,
ESP-01,23,660,2009,11,25,,12.5,0,,,125,125,,
ESP-01,24,663,2009,11,25,,15.2,0,,,152,152,,
ESP-01,24,672,2009,11,25,,17.3,0,,,173,173,,
