plot_code,sub_plot,tree_tag,family,genus,specie,year,month,day,wood_density_g_cm3,tree_height_m,pom_height_m,dbh_northsouth_cm,dbh_westeast_cm,rainfor_flag1,rainfor_flag2,rainfor_flag3,quality_code,comments
PAN03,13,560,Cyatheaceae,Cyathea,,2013,4,3,NaN,3,1.3,3.58,3.43,a,,,,
PAN03,13,561,Elaeocarpaceae,Sloanea,,2013,4,3,NaN,4.5,1.3,2.53,2.45,a,,,,
PAN03,13,562,Rubiaceae,Indeterminado,,2013,4,3,NaN,3,1.3,2.37,2.19,c,,,,
PAN03,13,566,Indeterminado,Indeterminado,,2013,4,3,NaN,4.5,1.3,3.1,3.23,a,,,,
PAN03,13,568,Rubiaceae,Indeterminado,,2013,4,3,NaN,3,1.3,2.81,2.72,c,,,,
PAN03,13,569,Araliaceae,Indeterminado,,2013,4,3,NaN,4,1.3,2.22,2.3,a,,,,
PAN03,13,570,Elaeocarpaceae,Sloanea,,2013,4,3,NaN,4,1.3,2.95,2.73,c,,,,
PAN03,13,571,Cyatheaceae,Cyathea,,2013,4,3,NaN,3,1.3,2.71,2.47,a,,,,
PAN03,13,572,Cyatheaceae,Cyathea,,2013,4,3,NaN,3.5,1.3,5.37,6.5,a,,,,
PAN03,13,573,Elaeocarpaceae,Sloanea,,2013,4,3,NaN,4,1.3,7,7.66,a,,,,
PAN03,13,574,Araliaceae,Indeterminado,,2013,4,3,NaN,4,1.3,2.7,2.86,a,,,,
PAN03,13,575,Indeterminado,Indeterminado,,2013,4,3,NaN,4,1.3,2.48,2.52,a,,,,
PAN03,13,576,Arecaceae,Wettinia,,2013,4,3,NaN,3,1.3,2.45,2.37,a,,,,
PAN03,13,577,Rubiaceae,Indeterminado,,2013,4,3,NaN,4,1.3,3.93,3.85,a,,,,
PAN03,13,579,Melastomataceae,Indeterminado,,2013,4,3,NaN,5.5,1.3,2.54,2.5,a,,,,
PAN03,13,580,Indeterminado,Indeterminado,,2013,4,3,NaN,3,1.3,2.32,2.45,a,,,,
PAN03,13,581,Rubiaceae,Indeterminado,,2013,4,3,NaN,5,1.3,5.76,5.92,a,,,,
PAN03,13,582,Indeterminado,Indeterminado,,2013,4,3,NaN,5,1.3,5.62,5.47,a,,,,
PAN03,13,583,Rubiaceae,Indeterminado,,2013,4,3,NaN,5,1.3,5.94,5.83,a,,,,
PAN03,13,584,Melastomataceae,Indeterminado,,2013,4,3,NaN,3,1.3,2.65,2.5,a,,,,
PAN03,13,585,Indeterminado,Indeterminado,,2013,4,3,NaN,5.5,1.3,5.29,5.22,a,,,,
PAN03,13,586,Indeterminado,Indeterminado,,2013,4,3,NaN,5,1.3,4.52,5.7,a,,,,
PAN03,13,587,Arecaceae,Wettinia,,2013,4,3,NaN,8,1.3,6.86,7.7,a,,,,
PAN03,13,588,Lauraceae,Indeterminado,,2013,4,3,NaN,8,1.3,8.72,8.9,a,,,,
PAN03,13,589,Indeterminado,Indeterminado,,2013,4,3,NaN,6,1.3,5.4,6.33,a,,,,
PAN03,13,590,Arecaceae,Geonoma,,2013,4,3,NaN,4.5,1.3,2.22,2.23,a,,,,
PAN03,13,591,Indeterminado,Indeterminado,,2013,4,3,NaN,3,1.3,2.23,2.2,a,,,,
PAN03,13,592,Annonaceae,Indeterminado,,2013,4,3,NaN,4,1.3,2.82,3.2,a,,,,
PAN03,13,594,Lauraceae,Indeterminado,,2013,4,3,NaN,3,1.3,2.68,2.63,a,,,,
PAN03,13,595,Elaeocarpaceae,Sloanea,,2013,4,3,NaN,7,1.3,7.72,8.3,a,,,,
PAN03,13,596,Indeterminado,Indeterminado,,2013,4,3,NaN,6,1.3,4.88,5.26,a,,,,
PAN03,13,598,Melastomataceae,Indeterminado,,2013,4,3,NaN,4.5,1.3,4.66,4.68,a,,,,
PAN03,13,600,Annonaceae,Indeterminado,,2013,4,3,NaN,,1.3,7.44,7.16,a,,,,A lado de 589
PAN03,13,601,Arecaceae,Wettinia,,2013,4,3,NaN,2.5,1.3,3.15,3.16,ab,,,,
PAN03,13,602,Fabaceae,Indeterminado,,2013,4,3,NaN,4.5,1.3,2.58,2.65,a,,,,
PAN03,13,603,Araliaceae,Indeterminado,,2013,4,3,NaN,4,1.3,3.82,3.82,a,,,,
PAN03,13,604,Elaeocarpaceae,Sloanea,,2013,4,3,NaN,8,1.3,7.14,7.76,a,,,,
PAN03,13,605,Indeterminado,Indeterminado,,2013,4,3,NaN,5.5,1.3,3.92,4.8,a,,,,
PAN03,13,606,Indeterminado,Indeterminado,,2013,4,3,NaN,5.5,1.3,6.1,6.6,a,,,,
PAN03,13,607,Moraceae,Indeterminado,,2013,4,3,NaN,6,1.3,4.56,4.46,a,,,,
PAN03,13,608,Arecaceae,Wettinia,,2013,4,3,NaN,6,1.3,4.67,4.75,a,,,,
PAN03,13,609,Melastomataceae,Indeterminado,,2013,4,3,NaN,5.5,1.3,2.54,2.9,c,,,,
PAN03,13,610,Elaeocarpaceae,Sloanea,,2013,4,3,NaN,4,1.3,2.8,2.95,a,,,,
PAN03,13,611,Arecaceae,Geonoma,,2013,4,3,NaN,2.5,1.3,3.76,3.75,a,,,,
PAN03,13,612,Urticaceae,Pouroma,,2013,4,3,NaN,4,1.3,3,2.99,a,,,,
PAN03,13,613,Rubiaceae,Indeterminado,,2013,4,3,NaN,5,1.3,6.3,5.9,a,,,,
PAN03,13,614,Urticaceae,Pouroma,,2013,4,3,NaN,5,1.3,4.03,4.22,a,,,,
PAN03,13,615,Urticaceae,Pouroma,,2013,4,3,NaN,3,1.3,2.48,2.77,a,,,,
PAN03,13,616,Fabaceae,Indeterminado,,2013,4,3,NaN,3,1.3,2.13,2.24,c,,,,
PAN03,13,617,Moraceae,Indeterminado,,2013,4,3,NaN,3,1.3,5.42,5.66,a,,,,
PAN03,13,618,Melastomataceae,Indeterminado,,2013,4,3,NaN,2.5,1.3,2.88,3.24,azb,,,,
PAN03,13,619,Rubiaceae,Indeterminado,,2013,4,3,NaN,6,1.3,2.46,2.6,c,,,,
PAN03,13,620,Rubiaceae,Indeterminado,,2013,4,3,NaN,10,1.3,7.48,8.51,a,,,,
PAN03,13,621,Moraceae,Indeterminado,,2013,4,3,NaN,5.5,1.3,5.83,5.71,c,,,,
PAN03,13,622,Arecaceae,Wettinia,,2013,4,3,NaN,5,1.3,6.8,6.8,a,,,,
PAN03,13,623,Araliaceae,Indeterminado,,2013,4,3,NaN,3,1.3,6.65,8,a,,,,
PAN03,13,624,Elaeocarpaceae,Sloanea,,2013,4,3,NaN,3.5,1.3,3.1,3.18,a,,,,
PAN03,13,625,Rubiaceae,Indeterminado,,2013,4,3,NaN,3.5,1.3,3.38,3.84,a,,,,
PAN03,13,626,Rubiaceae,Indeterminado,,2013,4,3,NaN,3,1.3,3.2,2.19,a,,,,
PAN03,13,627,Rubiaceae,Indeterminado,,2013,4,3,NaN,2.5,1.3,2.62,2.86,d,,,,
PAN03,13,628,Elaeocarpaceae,Sloanea,,2013,4,3,NaN,2.5,1.3,2.86,2.5,a,,,,
PAN03,13,629,Rubiaceae,Indeterminado,,2013,4,3,NaN,2.5,1.3,2.33,2.2,a,,,,
PAN03,13,630,Fabaceae,Indeterminado,,2013,4,3,NaN,5.5,1.3,3.3,3.9,a,,,,
PAN03,13,632,Moraceae,Indeterminado,,2013,4,3,NaN,7,1.3,7.01,7.1,a,,,,
PAN03,13,636,Rubiaceae,Indeterminado,,2013,4,3,NaN,5,1.3,4.4,4.51,a,,,,
PAN03,13,638,Rubiaceae,Indeterminado,,2013,4,3,NaN,4.5,1.3,3.05,3.29,a,,,,
PAN03,13,639,Rubiaceae,Indeterminado,,2013,4,3,NaN,5.5,1.3,3.96,4.4,a,,,,
PAN03,13,640,Elaeocarpaceae,Sloanea,,2013,4,3,NaN,6,1.3,7.85,9.44,a,,,,
PAN03,13,641,Rubiaceae,Indeterminado,,2013,4,3,NaN,5,1.3,3.93,4.16,a,,,,
PAN03,13,642,Myrsinaceae,Indeterminado,,2013,4,3,NaN,4,1.3,2.46,2.22,c,,,,
PAN03,13,643,Melastomataceae,Indeterminado,,2013,4,3,NaN,4,1.3,2.06,2.18,a,,,,
PAN03,13,644,Rubiaceae,Indeterminado,,2013,4,3,NaN,3.5,1.3,2.36,2.45,a,,,,
PAN03,13,645,Elaeocarpaceae,Indeterminado,,2013,4,3,NaN,4,1.3,3.24,3.63,c,,,,
PAN03,13,646,Fabaceae,Indeterminado,,2013,4,3,NaN,6,1.3,6.5,6.34,a,,,,
PAN03,13,647,Fabaceae,Indeterminado,,2013,4,3,NaN,6,1.3,3.38,3.55,c,,,,
PAN03,13,648,Cyatheaceae,Cyathea,,2013,4,3,NaN,2.5,1.3,3.61,3.22,c,,,,
PAN03,13,649,Rubiaceae,Indeterminado,,2013,4,3,NaN,7,1.3,7.43,7.56,a,,,,
PAN03,13,649.1,Melastomataceae,Indeterminado,,2013,4,3,NaN,,1.3,,,,,,,
PAN03,13,650,Arecaceae,Geonoma,,2013,4,3,NaN,2.5,1.3,5.54,6.15,a,,,,
PAN03,13,651,Elaeocarpaceae,Sloanea,,2013,4,3,NaN,2.7,1.3,5.02,4.68,c,,,,
PAN03,13,652,Rubiaceae,Indeterminado,,2013,4,3,NaN,4,1.3,2.52,2.48,a,,,,
PAN03,13,653,Indeterminado,Indeterminado,,2013,4,3,NaN,5.5,1.3,4.72,5.4,a,,,,
PAN03,13,654,Indeterminado,Indeterminado,,2013,4,3,NaN,4,1.3,2.2,2.13,a,,,,
PAN03,13,656,Cyatheaceae,Cyathea,,2013,4,3,NaN,4.5,1.3,6.44,6.64,a,,,,
PAN03,13,657,Arecaceae,Wettinia,,2013,4,3,NaN,6,1.3,5.5,5.6,a,,,,
PAN03,13,659,Annonaceae,Indeterminado,,2013,4,3,NaN,4,1.3,5.97,6.68,a,,,,
PAN03,13,660,Moraceae,Indeterminado,,2013,4,3,NaN,7,1.3,8.22,7.92,a,,,,
PAN03,13,661,Indeterminado,Indeterminado,,2013,4,3,NaN,4.5,1.3,4.2,4.11,a,,,,
PAN03,13,662,Arecaceae,Wettinia,,2013,4,3,NaN,2.5,1.3,3.26,3.1,a,,,,
PAN03,13,663,Urticaceae,Pouroma,,2013,4,3,NaN,7,1.3,6.92,8.54,a,,,,
PAN03,13,664,Elaeocarpaceae,Sloanea,,2013,4,3,NaN,2.5,1.3,2.32,2.54,a,,,,
PAN03,13,665,Melastomataceae,Indeterminado,,2013,4,3,NaN,4.5,1.3,5.72,5.67,a,,,,
PAN03,13,666,Melastomataceae,Indeterminado,,2013,4,3,NaN,3.5,1.3,2.55,2.4,a,,,,
PAN03,13,667,Urticaceae,Pouroma,,2013,4,3,NaN,7,1.3,4.33,4.47,a,,,,
PAN03,13,668,Rubiaceae,Indeterminado,,2013,4,3,NaN,4,1.3,5.2,4.9,a,,,,
PAN03,13,669,Elaeocarpaceae,Sloanea,,2013,4,3,NaN,3.5,1.3,2.22,2.7,a,,,,
PAN03,13,670,Fabaceae,Indeterminado,,2013,4,3,NaN,4.5,1.3,2.61,2.66,a,,,,
PAN03,13,671,Rubiaceae,Indeterminado,,2013,4,3,NaN,4,1.3,3.55,3.66,a,,,,
PAN03,13,673,Arecaceae,Geonoma,,2013,4,3,NaN,2.5,1.3,4.43,3.87,d,,,,
PAN03,13,674,Indeterminado,Indeterminado,,2013,4,3,NaN,2.5,1.3,2.16,2.12,a,,,,
PAN03,13,677,Arecaceae,Wettinia,,2013,4,3,NaN,8,1.3,6.33,6.2,a,,,,
PAN03,13,678,Cyatheaceae,Cyathea,,2013,4,3,NaN,3.5,1.3,3.38,3.29,a,,,,
PAN03,13,679,clussiaceae,Indeterminado,,2013,4,3,NaN,3,1.3,2.14,2.1,a,,,,
PAN03,15,680,Fabaceae,Indeterminado,,2013,4,3,NaN,6,1.3,4.76,4.88,a,,,,
PAN03,15,681,Arecaceae,Geonoma,,2013,4,3,NaN,3.5,1.3,4.29,4.2,a,,,,
PAN03,15,682,Moraceae,Indeterminado,,2013,4,3,NaN,5,1.3,2.65,2.76,a,,,,
PAN03,15,683,Annonaceae,Indeterminado,,2013,4,3,NaN,4,1.3,2.63,2.52,a,,,,
PAN03,15,684,Arecaceae,Wettinia,,2013,4,3,NaN,5,1.3,5.83,6.1,a,,,,
PAN03,15,685,Arecaceae,Wettinia,,2013,4,3,NaN,11,1.3,7.68,7.67,a,,,,
PAN03,15,686,Arecaceae,Wettinia,,2013,4,3,NaN,4,1.3,3.66,3.53,a,,,,
PAN03,15,687,Elaeocarpaceae,Sloanea,,2013,4,3,NaN,5.5,1.3,3.4,3.34,a,,,,
PAN03,15,688,Rubiaceae,Indeterminado,,2013,4,3,NaN,7,1.3,5.79,5.63,a,,,,
PAN03,15,690,clussiaceae,Tovomita,,2013,4,3,NaN,8,1.3,7.76,7.77,a,,,,
PAN03,15,691,Indeterminado,Indeterminado,,2013,4,3,NaN,6,1.3,4.36,4.52,a,,,,
PAN03,15,692,Myrtaceae,Indeterminado,,2013,4,3,NaN,4,1.3,3.51,3.42,c,,,,
PAN03,15,693,Urticaceae,Pouroma,,2013,4,3,NaN,4,1.3,2.43,2.41,c,,,,
PAN03,15,694,Cyatheaceae,Cyathea,,2013,4,3,NaN,2.5,1.3,3.9,3.94,d,,,,
PAN03,15,695,Elaeocarpaceae,Sloanea,,2013,4,3,NaN,3,1.3,2.3,2.24,a,,,,
PAN03,15,696,Annonaceae,Indeterminado,,2013,4,3,NaN,3,1.3,2.88,2.92,a,,,,
PAN03,15,697,Cyatheaceae,Cyathea,,2013,4,3,NaN,2.5,1.3,3.01,2.96,c,,,,
PAN03,15,698,Rubiaceae,Indeterminado,,2013,4,3,NaN,4.5,1.3,4.12,4.17,a,,,,
PAN03,15,699,Cyatheaceae,Cyathea,,2013,4,3,NaN,3.5,1.3,3.79,3.5,a,,,,
PAN03,15,700,Elaeocarpaceae,Sloanea,,2013,4,3,NaN,4,1.3,3.68,3.56,a,,,,
PAN03,15,701,Arecaceae,Wettinia,,2013,4,3,NaN,7,1.3,6.18,6.28,a,,,,
PAN03,15,702,Fabaceae,Indeterminado,,2013,4,3,NaN,2.5,1.3,3.22,3.22,c,,,,
PAN03,15,703,Lauraceae,Indeterminado,,2013,4,3,NaN,4,1.3,3.22,3.3,a,,,,
PAN03,15,704,Fabaceae,Indeterminado,,2013,4,3,NaN,4.5,1.3,4.1,4.17,a,,,,
PAN03,15,705,Myristicaceae,Indeterminado,,2013,4,3,NaN,2.5,1.3,3.82,3.52,a,,,,
PAN03,15,706,Indeterminado,Indeterminado,,2013,4,3,NaN,2.5,1.3,3.76,3.64,az,,,,
PAN03,15,707,Cyatheaceae,Cyathea,,2013,4,3,NaN,2.5,1.3,3.1,2.8,c,,,,
PAN03,15,708,Cyatheaceae,Cyathea,,2013,4,3,NaN,3,1.3,3.44,3.78,c,,,,
PAN03,15,709,Moraceae,Indeterminado,,2013,4,3,NaN,3,1.3,2.5,2.42,a,,,,
PAN03,15,710,Indeterminado,Indeterminado,,2013,4,3,NaN,5,1.3,6.12,5.55,c,,,,
PAN03,15,711,Indeterminado,Indeterminado,,2013,4,3,NaN,6,1.3,5.43,6.94,c,,,,
PAN03,15,712,Annonaceae,Indeterminado,,2013,4,3,NaN,4,1.3,3.74,3.42,a,,,,
PAN03,15,713,Elaeocarpaceae,Sloanea,,2013,4,3,NaN,3.5,1.3,2.2,2.22,a,,,,
PAN03,15,714,Rubiaceae,Indeterminado,,2013,4,3,NaN,3,1.3,2.55,2.52,a,,,,
PAN03,15,715,Fabaceae,Indeterminado,,2013,4,3,NaN,8,1.3,6,6.5,a,,,,
PAN03,15,716,Fabaceae,Indeterminado,,2013,4,3,NaN,5.5,1.3,3.48,3.52,a,,,,
PAN03,15,717,Cyatheaceae,Cyathea,,2013,4,3,NaN,4,1.3,2.81,2.86,c,,,,
PAN03,15,718,Annonaceae,Indeterminado,,2013,4,3,NaN,3.3,1.3,3.7,3.56,ab,,,,
PAN03,15,719,clussiaceae,Indeterminado,,2013,4,3,NaN,3.5,1.3,3,3.07,c,,,,
PAN03,15,720,Annonaceae,Indeterminado,,2013,4,3,NaN,2.5,1.3,2.74,2.78,a,,,,
PAN03,15,721,Annonaceae,Indeterminado,,2013,4,3,NaN,5,1.3,4.56,4.2,c,,,,
PAN03,15,722,Rubiaceae,Indeterminado,,2013,4,3,NaN,5,1.3,5.38,5.61,c,,,,
PAN03,15,723,Indeterminado,Indeterminado,,2013,4,3,NaN,3,1.3,2.76,3.04,ah,,,,
PAN03,15,724,Indeterminado,Indeterminado,,2013,4,3,NaN,4,1.3,3.68,3.1,ch,,,,
PAN03,15,725,Indeterminado,Indeterminado,,2013,4,3,NaN,4,1.3,2.82,3.25,c,,,,
PAN03,15,726,Elaeocarpaceae,Sloanea,,2013,4,3,NaN,4,1.3,3.79,3.82,a,,,,
PAN03,15,730,Elaeocarpaceae,Sloanea,,2013,4,3,NaN,4,1.3,2.26,2.32,c,,,,
PAN03,15,731,Melastomataceae,Indeterminado,,2013,4,3,NaN,4,1.3,3.33,3.22,c,,,,
PAN03,15,732,Lauraceae,Indeterminado,,2013,4,3,NaN,2.5,1.3,2.34,2.23,a,,,,
PAN03,15,733,Melastomataceae,Indeterminado,,2013,4,3,NaN,5,1.3,6.04,5.94,a,,,,
PAN03,15,734,Arecaceae,Wettinia,,2013,4,3,NaN,6,1.3,6.38,6.4,a,,,,
PAN03,15,736,Annonaceae,Indeterminado,,2013,4,3,NaN,4.5,1.3,3.85,4.02,a,,,,
PAN03,15,737,Annonaceae,Indeterminado,,2013,4,3,NaN,4.5,1.3,3.98,4,a,,,,
PAN03,15,738,Arecaceae,Wettinia,,2013,4,3,NaN,2.5,1.3,3.01,2.96,a,,,,
PAN03,23,739,Burseraceae,Protium,,2013,4,3,NaN,8,1.3,7.7,8.2,a,,,,
PAN03,23,740,Urticaceae,Pouroma,,2013,4,3,NaN,5,1.3,4.84,5.1,a,,,,
PAN03,23,741,Rubiaceae,Indeterminado,,2013,4,3,NaN,,1.3,7.8,9.1,a,,,,"ojo,revisar"
PAN03,23,742,Melastomataceae,Indeterminado,,2013,4,3,NaN,5,1.3,5.75,7.5,a,,,,
PAN03,23,743,Elaeocarpaceae,Sloanea,,2013,4,3,NaN,5,1.3,4.49,4.79,a,,,,
PAN03,23,744,Annonaceae,Indeterminado,,2013,4,3,NaN,3.5,1.3,2.94,2.85,c,,,,
PAN03,23,745,Annonaceae,Indeterminado,,2013,4,3,NaN,5,1.3,6.42,6.54,c,,,,
PAN03,23,746,Melastomataceae,Indeterminado,,2013,4,3,NaN,6,1.3,3.46,3.89,a,,,,
PAN03,23,747,Moraceae,Indeterminado,,2013,4,3,NaN,5.5,1.3,5.46,5.55,a,,,,
PAN03,23,748,Araliaceae,Indeterminado,,2013,4,3,NaN,5.5,1.3,3.1,3.47,c,,,,
PAN03,23,750,Araliaceae,Indeterminado,,2013,4,3,NaN,3,1.3,2.14,2.32,ah,,,,
PAN03,23,751,Araliaceae,Indeterminado,,2013,4,3,NaN,2.5,1.3,2.44,2.5,ch,,,,
PAN03,23,752,Araliaceae,Indeterminado,,2013,4,3,NaN,3,1.3,3.3,3.44,a,,,,
PAN03,23,755,Arecaceae,Wettinia,,2013,4,3,NaN,7,1.3,6.5,6.45,a,,,,
PAN03,23,756,Arecaceae,Wettinia,,2013,4,3,NaN,6,1.3,7.37,7.15,a,,,,
PAN03,23,757,Arecaceae,Wettinia,,2013,4,3,NaN,6,1.3,6.16,6.1,a,,,,
PAN03,23,758,Melastomataceae,Indeterminado,,2013,4,3,NaN,5,1.3,4.9,4.6,a,,,,
PAN03,23,759,Burseraceae,Protium,,2013,4,3,NaN,2.5,1.3,2.35,2.26,a,,,,
PAN03,23,760,Rubiaceae,Indeterminado,,2013,4,3,NaN,4.5,1.3,3.1,3.24,a,,,,
PAN03,23,761,clussiaceae,Indeterminado,,2013,4,3,NaN,2.5,1.3,2.23,2.29,c,,,,
PAN03,23,762,Rubiaceae,Indeterminado,,2013,4,3,NaN,3,1.3,2.3,2.31,a,,,,
PAN03,23,763,Elaeocarpaceae,Sloanea,,2013,4,3,NaN,4,1.3,3.07,2,a,,,,
PAN03,23,764,Annonaceae,Indeterminado,,2013,4,3,NaN,6,1.3,4.65,4.94,a,,,,
PAN03,23,766,Rubiaceae,Indeterminado,,2013,4,3,NaN,4,1.3,3.74,3.23,c,,,,
PAN03,23,767,Sapotaceae,Indeterminado,,2013,4,3,NaN,4.5,1.3,2.7,2.94,a,,,,
PAN03,23,769,Araliaceae,Indeterminado,,2013,4,3,NaN,4,1.3,2.72,2.93,a,,,,
PAN03,23,771,Melastomataceae,Indeterminado,,2013,4,3,NaN,4,1.3,2.29,2.5,a,,,,
PAN03,23,772,Annonaceae,Indeterminado,,2013,4,3,NaN,3.5,1.3,2.75,2.7,a,,,,
PAN03,23,773,Elaeocarpaceae,Sloanea,,2013,4,3,NaN,7,1.3,5.67,5.63,a,,,,
PAN03,23,774,Indeterminado,Indeterminado,,2013,4,3,NaN,10,1.3,6.88,6.95,a,,,,
PAN03,23,775,Fabaceae,Indeterminado,,2013,4,3,NaN,3,1.3,2.2,2.3,a,,,,
PAN03,23,777,Annonaceae,Indeterminado,,2013,4,3,NaN,4,1.3,2.28,2.3,c,,,,
PAN03,23,778,Melastomataceae,Indeterminado,,2013,4,3,NaN,5,1.3,6,6.2,c,,,,
PAN03,23,779,Annonaceae,Indeterminado,,2013,4,3,NaN,6,1.3,5.54,5.8,a,,,,
PAN03,23,780,Urticaceae,Pouroma,,2013,4,3,NaN,4,1.3,3.1,3.18,a,,,,
PAN03,23,781,Burseraceae,Protium,,2013,4,3,NaN,5,1.3,2.52,2.58,a,,,,
PAN03,23,782,Fabaceae,Indeterminado,,2013,4,3,NaN,7,1.3,5.85,6.66,a,,,,
PAN03,23,783,Araliaceae,Indeterminado,,2013,4,3,NaN,3.5,1.3,2.62,2.66,a,,,,
PAN03,23,784,Fabaceae,Indeterminado,,2013,4,3,NaN,4,1.3,3.2,3.23,a,,,,
PAN03,23,785,Elaeocarpaceae,Sloanea,,2013,4,3,NaN,4,1.3,4.48,4.72,a,,,,
PAN03,23,786,Cyatheaceae,Cyathea,,2013,4,3,NaN,4,1.3,4.77,4.1,a,,,,
PAN03,23,787,Araliaceae,Indeterminado,,2013,4,3,NaN,3.5,1.3,2.33,2.1,c,,,,
PAN03,23,789,Arecaceae,Geonoma,,2013,4,3,NaN,4,1.3,2.06,2,a,,,,
PAN03,23,790,Rubiaceae,Indeterminado,,2013,4,3,NaN,2.3,1.3,4.04,2.04,ab,,,,
PAN03,23,791,Fabaceae,Indeterminado,,2013,4,3,NaN,2.5,1.3,2.33,2.4,a,,,,
PAN03,23,792,Araliaceae,Indeterminado,,2013,4,3,NaN,3.5,1.3,2.4,2.8,a,,,,
PAN03,23,795,Araliaceae,Indeterminado,,2013,4,3,NaN,4,1.3,3.84,4.1,ch,,,,
PAN03,23,796,Araliaceae,Indeterminado,,2013,4,3,NaN,3.5,1.3,2.93,3.1,ch,,,,
PAN03,23,797,Annonaceae,Indeterminado,,2013,4,3,NaN,4,1.3,3.95,4.65,cib,,,,
PAN03,23,798,Elaeocarpaceae,Sloanea,,2013,4,3,NaN,2.5,1.3,3.83,4.27,ab,,,,
PAN03,23,799,Cyatheaceae,Cyathea,,2013,4,3,NaN,4,1.3,4.04,3.64,c,,,,
PAN03,23,800,Indeterminado,Indeterminado,,2013,4,3,NaN,10,1.3,8.47,7.26,a,,,,
PAN03,23,802,Indeterminado,Indeterminado,,2013,4,3,NaN,7,1.3,6.27,6,c,,,,
PAN03,23,803,Elaeocarpaceae,Sloanea,,2013,4,3,NaN,6.5,1.8,7.34,8.66,a,,,,
PAN03,23,804,Cyatheaceae,Cyathea,,2013,4,3,NaN,2.5,1.3,3.4,3.73,a,,,,
PAN03,23,805,Rubiaceae,Indeterminado,,2013,4,3,NaN,5,1.3,2.93,2.95,c,,,,
PAN03,23,806,Moraceae,Indeterminado,,2013,4,3,NaN,7,1.3,5.3,5.36,a,,,,
PAN03,23,808,Araliaceae,Indeterminado,,2013,4,3,NaN,4.5,1.3,3.1,3.38,a,,,,
PAN03,23,809,Fabaceae,Indeterminado,,2013,4,3,NaN,4,1.3,4,3.5,ai,,,,
PAN03,23,810,Arecaceae,Wettinia,,2013,4,3,NaN,5.5,1.3,6.83,5.97,a,,,,
PAN03,23,811,Cyatheaceae,Cyathea,,2013,4,3,NaN,3,1.3,3.46,3.44,c,,,,
PAN03,23,812,Elaeocarpaceae,Sloanea,,2013,4,3,NaN,5,1.3,4.56,4.85,a,,,,
PAN03,23,814,Rubiaceae,Indeterminado,,2013,4,3,NaN,4.5,1.3,4.08,4.28,a,,,,
PAN03,23,815,Cyatheaceae,Cyathea,,2013,4,3,NaN,3,1.3,3.6,3.7,a,,,,
PAN03,23,816,Rubiaceae,Indeterminado,,2013,4,3,NaN,3.5,1.3,3.34,3.38,a,,,,
PAN03,23,817,Myristicaceae,Indeterminado,,2013,4,3,NaN,7,1.3,6.88,7.65,a,,,,
PAN03,23,818,Melastomataceae,Indeterminado,,2013,4,3,NaN,3.5,1.3,2.4,2.35,d,,,,
PAN03,23,819,Melastomataceae,Indeterminado,,2013,4,3,NaN,6,1.3,7.76,8.95,a,,,,
PAN03,23,820,Burseraceae,Protium,,2013,4,3,NaN,5.5,1.3,8.1,7.99,a,,,,
PAN03,23,821,Rubiaceae,Indeterminado,,2013,4,3,NaN,4,1.3,4.6,5.16,a,,,,
PAN03,23,822,Elaeocarpaceae,Sloanea,,2013,4,3,NaN,2.5,1.3,2.19,2.12,c,,,,
PAN03,23,823,Rubiaceae,Indeterminado,,2013,4,3,NaN,4.5,1.3,8.08,8.24,c,,,,
PAN03,23,824,Araliaceae,Araliaceae,,2013,4,3,NaN,2.5,1.3,3.47,3.4,ch,,,,
PAN03,23,825,Araliaceae,Araliaceae,,2013,4,3,NaN,2.5,1.3,3.57,4.2,ch,,,,
PAN03,23,826,Araliaceae,Araliaceae,,2013,4,3,NaN,2.5,1.3,3.4,3.6,ah,,,,
PAN03,23,828,Fabaceae,Indeterminado,,2013,4,3,NaN,3,1.3,2.72,2.97,a,,,,
PAN03,23,829,Rubiaceae,Indeterminado,,2013,4,3,NaN,4,1.3,3.8,3.87,a,,,,
PAN03,23,830,Urticaceae,Pouroma,,2013,4,3,NaN,4.5,1.3,3.16,3.02,a,,,,
PAN03,23,831,Moraceae,Indeterminado,,2013,4,3,NaN,2.5,1.3,3.04,3,ai,,,,
PAN03,23,832,Indeterminado,Indeterminado,,2013,4,3,NaN,8.5,1.3,6.76,7.55,a,,,,
PAN03,23,834,Rubiaceae,Indeterminado,,2013,4,3,NaN,2.3,1.3,2.6,2.44,c,,,,
PAN03,23,835,Annonaceae,Indeterminado,,2013,4,3,NaN,3.5,1.3,2.2,2.27,a,,,,
PAN03,23,836,Araliaceae,Indeterminado,,2013,4,3,NaN,3.5,1.3,2.17,2.44,ah,,,,
PAN03,23,837,Araliaceae,Indeterminado,,2013,4,3,NaN,3,1.3,2.2,2.33,dh,,,,
PAN03,23,838,Rubiaceae,Indeterminado,,2013,4,3,NaN,3.5,1.3,2.7,2.66,c,,,,
PAN03,23,839,Burseraceae,Protium,,2013,4,3,NaN,4,1.3,6.68,6.22,c,,,,
PAN03,23,840,Rubiaceae,Indeterminado,,2013,4,3,NaN,4.5,1.3,4.05,4.45,a,,,,
PAN03,23,841,Lauraceae,Indeterminado,,2013,4,3,NaN,3.5,1.3,3.62,3.66,a,,,,
PAN03,23,842,Melastomataceae,Indeterminado,,2013,4,3,NaN,4.5,1.3,4.96,5.2,a,,,,
